date,year,month,week_number,district,market,crop,price_rs_kg,season,season_encoded,extent_ha,production_t,yield_t_per_ha,annual_extent_ha,annual_production_t,annual_yield_t_per_ha,seasonal_extent_ha,seasonal_production_t,seasonal_yield_t_per_ha,agstat_source_used
7/1/2020,2020,7,27,kandy,kandy,pumpkin,38,Yala,0,7741,113322,14.64,7741,113322,14.6391939,,,,annual
7/1/2020,2020,7,27,kandy,kandy,snake gourd,55,Yala,0,2650,32868,12.4,2650,32868,12.40301887,,,,annual
7/1/2020,2020,7,27,kandy,kandy,tomatoes,75,Yala,0,6569,90507,13.78,6569,90507,13.77789618,,,,annual
7/1/2020,2020,7,27,keppetipola,keppetipola,beans,104,Yala,0,7830,82973,10.6,7830,82973,10.59680715,,,,annual
7/1/2020,2020,7,27,keppetipola,keppetipola,cabbage,61.66666667,Yala,0,4562,125746,27.57,4562,125746,27.56378781,,,,annual
7/1/2020,2020,7,27,keppetipola,keppetipola,carrots,89.16666667,Yala,0,3924,90225,23,3924,90225,22.99311927,,,,annual
7/1/2020,2020,7,27,keppetipola,keppetipola,chili,166.6666667,Yala,0,13580,79325,5.84,,,,5834,38511,6.601131299,seasonal
7/1/2020,2020,7,27,keppetipola,keppetipola,eggplants,55.83333333,Yala,0,11109,141882,12.77,11109,141882,12.77180664,,,,annual
7/1/2020,2020,7,27,keppetipola,keppetipola,pumpkin,75,Yala,0,7741,113322,14.64,7741,113322,14.6391939,,,,annual
7/1/2020,2020,7,27,keppetipola,keppetipola,tomatoes,63.33333333,Yala,0,6569,90507,13.78,6569,90507,13.77789618,,,,annual
7/1/2020,2020,7,27,meegoda,meegoda,beans,124,Yala,0,7830,82973,10.6,7830,82973,10.59680715,,,,annual
7/1/2020,2020,7,27,meegoda,meegoda,cabbage,91,Yala,0,4562,125746,27.57,4562,125746,27.56378781,,,,annual
7/1/2020,2020,7,27,meegoda,meegoda,carrots,125,Yala,0,3924,90225,23,3924,90225,22.99311927,,,,annual
7/1/2020,2020,7,27,meegoda,meegoda,chili,182,Yala,0,13580,79325,5.84,,,,5834,38511,6.601131299,seasonal
7/1/2020,2020,7,27,meegoda,meegoda,eggplants,63,Yala,0,11109,141882,12.77,11109,141882,12.77180664,,,,annual
7/1/2020,2020,7,27,meegoda,meegoda,pumpkin,38,Yala,0,7741,113322,14.64,7741,113322,14.6391939,,,,annual
7/1/2020,2020,7,27,meegoda,meegoda,snake gourd,78.33333333,Yala,0,2650,32868,12.4,2650,32868,12.40301887,,,,annual
7/1/2020,2020,7,27,meegoda,meegoda,tomatoes,95,Yala,0,6569,90507,13.78,6569,90507,13.77789618,,,,annual
7/1/2020,2020,7,27,nuwaraeliya,nuwaraeliya,beans,114,Yala,0,7830,82973,10.6,7830,82973,10.59680715,,,,annual
7/1/2020,2020,7,27,nuwaraeliya,nuwaraeliya,cabbage,76,Yala,0,4562,125746,27.57,4562,125746,27.56378781,,,,annual
7/1/2020,2020,7,27,nuwaraeliya,nuwaraeliya,carrots,123,Yala,0,3924,90225,23,3924,90225,22.99311927,,,,annual
7/1/2020,2020,7,27,nuwaraeliya,nuwaraeliya,chili,164,Yala,0,13580,79325,5.84,,,,5834,38511,6.601131299,seasonal
7/1/2020,2020,7,27,nuwaraeliya,nuwaraeliya,eggplants,56,Yala,0,11109,141882,12.77,11109,141882,12.77180664,,,,annual
7/1/2020,2020,7,27,nuwaraeliya,nuwaraeliya,pumpkin,68,Yala,0,7741,113322,14.64,7741,113322,14.6391939,,,,annual
7/1/2020,2020,7,27,nuwaraeliya,nuwaraeliya,snake gourd,56,Yala,0,2650,32868,12.4,2650,32868,12.40301887,,,,annual
7/1/2020,2020,7,27,nuwaraeliya,nuwaraeliya,tomatoes,66,Yala,0,6569,90507,13.78,6569,90507,13.77789618,,,,annual
7/1/2020,2020,7,27,puttalam,puttalam,chili,162,Yala,0,13580,79325,5.84,,,,5834,38511,6.601131299,seasonal
7/1/2020,2020,7,27,puttalam,puttalam,snake gourd,47,Yala,0,2650,32868,12.4,2650,32868,12.40301887,,,,annual
7/1/2020,2020,7,27,thambuththegama,thambuththegama,beans,112,Yala,0,7830,82973,10.6,7830,82973,10.59680715,,,,annual
7/1/2020,2020,7,27,thambuththegama,thambuththegama,cabbage,92,Yala,0,4562,125746,27.57,4562,125746,27.56378781,,,,annual
7/1/2020,2020,7,27,thambuththegama,thambuththegama,carrots,125,Yala,0,3924,90225,23,3924,90225,22.99311927,,,,annual
7/1/2020,2020,7,27,thambuththegama,thambuththegama,chili,172.8571429,Yala,0,13580,79325,5.84,,,,5834,38511,6.601131299,seasonal
7/1/2020,2020,7,27,thambuththegama,thambuththegama,eggplants,45,Yala,0,11109,141882,12.77,11109,141882,12.77180664,,,,annual
7/1/2020,2020,7,27,thambuththegama,thambuththegama,pumpkin,27.4,Yala,0,7741,113322,14.64,7741,113322,14.6391939,,,,annual
7/1/2020,2020,7,27,thambuththegama,thambuththegama,snake gourd,44,Yala,0,2650,32868,12.4,2650,32868,12.40301887,,,,annual
7/1/2020,2020,7,27,thambuththegama,thambuththegama,tomatoes,78,Yala,0,6569,90507,13.78,6569,90507,13.77789618,,,,annual
7/8/2020,2020,7,28,colombo,colombo,beans,124,Yala,0,7830,82973,10.6,7830,82973,10.59680715,,,,annual
7/8/2020,2020,7,28,colombo,colombo,cabbage,68,Yala,0,4562,125746,27.57,4562,125746,27.56378781,,,,annual
7/8/2020,2020,7,28,colombo,colombo,carrots,86,Yala,0,3924,90225,23,3924,90225,22.99311927,,,,annual
7/8/2020,2020,7,28,colombo,colombo,chili,225,Yala,0,13580,79325,5.84,,,,5834,38511,6.601131299,seasonal
7/8/2020,2020,7,28,colombo,colombo,eggplants,56.66666667,Yala,0,11109,141882,12.77,11109,141882,12.77180664,,,,annual
7/8/2020,2020,7,28,colombo,colombo,pumpkin,29,Yala,0,7741,113322,14.64,7741,113322,14.6391939,,,,annual
7/8/2020,2020,7,28,colombo,colombo,snake gourd,62,Yala,0,2650,32868,12.4,2650,32868,12.40301887,,,,annual
7/8/2020,2020,7,28,colombo,colombo,tomatoes,81,Yala,0,6569,90507,13.78,6569,90507,13.77789618,,,,annual
7/8/2020,2020,7,28,dambulla,dambulla,beans,106,Yala,0,7830,82973,10.6,7830,82973,10.59680715,,,,annual
7/8/2020,2020,7,28,dambulla,dambulla,cabbage,63,Yala,0,4562,125746,27.57,4562,125746,27.56378781,,,,annual
7/8/2020,2020,7,28,dambulla,dambulla,carrots,98,Yala,0,3924,90225,23,3924,90225,22.99311927,,,,annual
7/8/2020,2020,7,28,dambulla,dambulla,chili,196,Yala,0,13580,79325,5.84,,,,5834,38511,6.601131299,seasonal
7/8/2020,2020,7,28,dambulla,dambulla,eggplants,54,Yala,0,11109,141882,12.77,11109,141882,12.77180664,,,,annual
7/8/2020,2020,7,28,dambulla,dambulla,pumpkin,37,Yala,0,7741,113322,14.64,7741,113322,14.6391939,,,,annual
7/8/2020,2020,7,28,dambulla,dambulla,snake gourd,45,Yala,0,2650,32868,12.4,2650,32868,12.40301887,,,,annual
7/8/2020,2020,7,28,dambulla,dambulla,tomatoes,74,Yala,0,6569,90507,13.78,6569,90507,13.77789618,,,,annual
7/8/2020,2020,7,28,kandy,kandy,beans,125,Yala,0,7830,82973,10.6,7830,82973,10.59680715,,,,annual
7/8/2020,2020,7,28,kandy,kandy,cabbage,67,Yala,0,4562,125746,27.57,4562,125746,27.56378781,,,,annual
7/8/2020,2020,7,28,kandy,kandy,carrots,125,Yala,0,3924,90225,23,3924,90225,22.99311927,,,,annual
7/8/2020,2020,7,28,kandy,kandy,chili,264,Yala,0,13580,79325,5.84,,,,5834,38511,6.601131299,seasonal
7/8/2020,2020,7,28,kandy,kandy,eggplants,58,Yala,0,11109,141882,12.77,11109,141882,12.77180664,,,,annual
7/8/2020,2020,7,28,kandy,kandy,pumpkin,35,Yala,0,7741,113322,14.64,7741,113322,14.6391939,,,,annual
7/8/2020,2020,7,28,kandy,kandy,snake gourd,55,Yala,0,2650,32868,12.4,2650,32868,12.40301887,,,,annual
7/8/2020,2020,7,28,kandy,kandy,tomatoes,85,Yala,0,6569,90507,13.78,6569,90507,13.77789618,,,,annual
7/8/2020,2020,7,28,keppetipola,keppetipola,beans,135,Yala,0,7830,82973,10.6,7830,82973,10.59680715,,,,annual
7/8/2020,2020,7,28,keppetipola,keppetipola,cabbage,58.33333333,Yala,0,4562,125746,27.57,4562,125746,27.56378781,,,,annual
7/8/2020,2020,7,28,keppetipola,keppetipola,carrots,80.83333333,Yala,0,3924,90225,23,3924,90225,22.99311927,,,,annual
7/8/2020,2020,7,28,keppetipola,keppetipola,chili,223.3333333,Yala,0,13580,79325,5.84,,,,5834,38511,6.601131299,seasonal
7/8/2020,2020,7,28,keppetipola,keppetipola,eggplants,46.66666667,Yala,0,11109,141882,12.77,11109,141882,12.77180664,,,,annual
7/8/2020,2020,7,28,keppetipola,keppetipola,pumpkin,68,Yala,0,7741,113322,14.64,7741,113322,14.6391939,,,,annual
7/8/2020,2020,7,28,keppetipola,keppetipola,tomatoes,72.5,Yala,0,6569,90507,13.78,6569,90507,13.77789618,,,,annual
7/8/2020,2020,7,28,meegoda,meegoda,beans,167,Yala,0,7830,82973,10.6,7830,82973,10.59680715,,,,annual
7/8/2020,2020,7,28,meegoda,meegoda,cabbage,85,Yala,0,4562,125746,27.57,4562,125746,27.56378781,,,,annual
7/8/2020,2020,7,28,meegoda,meegoda,carrots,121,Yala,0,3924,90225,23,3924,90225,22.99311927,,,,annual
7/8/2020,2020,7,28,meegoda,meegoda,chili,216,Yala,0,13580,79325,5.84,,,,5834,38511,6.601131299,seasonal
7/8/2020,2020,7,28,meegoda,meegoda,eggplants,73,Yala,0,11109,141882,12.77,11109,141882,12.77180664,,,,annual
7/8/2020,2020,7,28,meegoda,meegoda,pumpkin,43,Yala,0,7741,113322,14.64,7741,113322,14.6391939,,,,annual
7/8/2020,2020,7,28,meegoda,meegoda,snake gourd,71.66666667,Yala,0,2650,32868,12.4,2650,32868,12.40301887,,,,annual
7/8/2020,2020,7,28,meegoda,meegoda,tomatoes,85,Yala,0,6569,90507,13.78,6569,90507,13.77789618,,,,annual
7/8/2020,2020,7,28,nuwaraeliya,nuwaraeliya,beans,114,Yala,0,7830,82973,10.6,7830,82973,10.59680715,,,,annual
7/8/2020,2020,7,28,nuwaraeliya,nuwaraeliya,cabbage,76,Yala,0,4562,125746,27.57,4562,125746,27.56378781,,,,annual
7/8/2020,2020,7,28,nuwaraeliya,nuwaraeliya,carrots,104,Yala,0,3924,90225,23,3924,90225,22.99311927,,,,annual
7/8/2020,2020,7,28,nuwaraeliya,nuwaraeliya,chili,210,Yala,0,13580,79325,5.84,,,,5834,38511,6.601131299,seasonal
7/8/2020,2020,7,28,nuwaraeliya,nuwaraeliya,eggplants,50,Yala,0,11109,141882,12.77,11109,141882,12.77180664,,,,annual
7/8/2020,2020,7,28,nuwaraeliya,nuwaraeliya,pumpkin,68,Yala,0,7741,113322,14.64,7741,113322,14.6391939,,,,annual
7/8/2020,2020,7,28,nuwaraeliya,nuwaraeliya,snake gourd,56,Yala,0,2650,32868,12.4,2650,32868,12.40301887,,,,annual
7/8/2020,2020,7,28,nuwaraeliya,nuwaraeliya,tomatoes,74,Yala,0,6569,90507,13.78,6569,90507,13.77789618,,,,annual
7/8/2020,2020,7,28,puttalam,puttalam,chili,187,Yala,0,13580,79325,5.84,,,,5834,38511,6.601131299,seasonal
7/8/2020,2020,7,28,puttalam,puttalam,snake gourd,36,Yala,0,2650,32868,12.4,2650,32868,12.40301887,,,,annual
7/8/2020,2020,7,28,thambuththegama,thambuththegama,beans,131,Yala,0,7830,82973,10.6,7830,82973,10.59680715,,,,annual
7/8/2020,2020,7,28,thambuththegama,thambuththegama,cabbage,77,Yala,0,4562,125746,27.57,4562,125746,27.56378781,,,,annual
7/8/2020,2020,7,28,thambuththegama,thambuththegama,carrots,125,Yala,0,3924,90225,23,3924,90225,22.99311927,,,,annual
7/8/2020,2020,7,28,thambuththegama,thambuththegama,chili,190,Yala,0,13580,79325,5.84,,,,5834,38511,6.601131299,seasonal
7/8/2020,2020,7,28,thambuththegama,thambuththegama,eggplants,55,Yala,0,11109,141882,12.77,11109,141882,12.77180664,,,,annual
7/8/2020,2020,7,28,thambuththegama,thambuththegama,pumpkin,30.71428571,Yala,0,7741,113322,14.64,7741,113322,14.6391939,,,,annual
7/8/2020,2020,7,28,thambuththegama,thambuththegama,snake gourd,42,Yala,0,2650,32868,12.4,2650,32868,12.40301887,,,,annual
7/8/2020,2020,7,28,thambuththegama,thambuththegama,tomatoes,88,Yala,0,6569,90507,13.78,6569,90507,13.77789618,,,,annual
7/15/2020,2020,7,29,colombo,colombo,beans,140,Yala,0,7830,82973,10.6,7830,82973,10.59680715,,,,annual
7/15/2020,2020,7,29,colombo,colombo,cabbage,69.09090909,Yala,0,4562,125746,27.57,4562,125746,27.56378781,,,,annual
7/15/2020,2020,7,29,colombo,colombo,carrots,70,Yala,0,3924,90225,23,3924,90225,22.99311927,,,,annual
7/15/2020,2020,7,29,colombo,colombo,chili,206,Yala,0,13580,79325,5.84,,,,5834,38511,6.601131299,seasonal
7/15/2020,2020,7,29,colombo,colombo,eggplants,62,Yala,0,11109,141882,12.77,11109,141882,12.77180664,,,,annual
7/15/2020,2020,7,29,colombo,colombo,pumpkin,33.125,Yala,0,7741,113322,14.64,7741,113322,14.6391939,,,,annual
7/15/2020,2020,7,29,colombo,colombo,snake gourd,58,Yala,0,2650,32868,12.4,2650,32868,12.40301887,,,,annual
7/15/2020,2020,7,29,colombo,colombo,tomatoes,50,Yala,0,6569,90507,13.78,6569,90507,13.77789618,,,,annual
7/15/2020,2020,7,29,dambulla,dambulla,beans,126,Yala,0,7830,82973,10.6,7830,82973,10.59680715,,,,annual
7/15/2020,2020,7,29,dambulla,dambulla,cabbage,65,Yala,0,4562,125746,27.57,4562,125746,27.56378781,,,,annual
7/15/2020,2020,7,29,dambulla,dambulla,carrots,83,Yala,0,3924,90225,23,3924,90225,22.99311927,,,,annual
7/15/2020,2020,7,29,dambulla,dambulla,chili,256,Yala,0,13580,79325,5.84,,,,5834,38511,6.601131299,seasonal
7/15/2020,2020,7,29,dambulla,dambulla,eggplants,58,Yala,0,11109,141882,12.77,11109,141882,12.77180664,,,,annual
7/15/2020,2020,7,29,dambulla,dambulla,pumpkin,32,Yala,0,7741,113322,14.64,7741,113322,14.6391939,,,,annual
7/15/2020,2020,7,29,dambulla,dambulla,snake gourd,43,Yala,0,2650,32868,12.4,2650,32868,12.40301887,,,,annual
7/15/2020,2020,7,29,dambulla,dambulla,tomatoes,35,Yala,0,6569,90507,13.78,6569,90507,13.77789618,,,,annual
7/15/2020,2020,7,29,kandy,kandy,beans,135,Yala,0,7830,82973,10.6,7830,82973,10.59680715,,,,annual
7/15/2020,2020,7,29,kandy,kandy,cabbage,70,Yala,0,4562,125746,27.57,4562,125746,27.56378781,,,,annual
7/15/2020,2020,7,29,kandy,kandy,carrots,104,Yala,0,3924,90225,23,3924,90225,22.99311927,,,,annual
7/15/2020,2020,7,29,kandy,kandy,chili,310,Yala,0,13580,79325,5.84,,,,5834,38511,6.601131299,seasonal
7/15/2020,2020,7,29,kandy,kandy,eggplants,67,Yala,0,11109,141882,12.77,11109,141882,12.77180664,,,,annual
7/15/2020,2020,7,29,kandy,kandy,pumpkin,40,Yala,0,7741,113322,14.64,7741,113322,14.6391939,,,,annual
7/15/2020,2020,7,29,kandy,kandy,snake gourd,45,Yala,0,2650,32868,12.4,2650,32868,12.40301887,,,,annual
7/15/2020,2020,7,29,kandy,kandy,tomatoes,45,Yala,0,6569,90507,13.78,6569,90507,13.77789618,,,,annual
7/15/2020,2020,7,29,keppetipola,keppetipola,beans,135,Yala,0,7830,82973,10.6,7830,82973,10.59680715,,,,annual
7/15/2020,2020,7,29,keppetipola,keppetipola,cabbage,47.5,Yala,0,4562,125746,27.57,4562,125746,27.56378781,,,,annual
7/15/2020,2020,7,29,keppetipola,keppetipola,carrots,63.75,Yala,0,3924,90225,23,3924,90225,22.99311927,,,,annual
7/15/2020,2020,7,29,keppetipola,keppetipola,chili,225,Yala,0,13580,79325,5.84,,,,5834,38511,6.601131299,seasonal
7/15/2020,2020,7,29,keppetipola,keppetipola,eggplants,53.33333333,Yala,0,11109,141882,12.77,11109,141882,12.77180664,,,,annual
7/15/2020,2020,7,29,keppetipola,keppetipola,pumpkin,66.66666667,Yala,0,7741,113322,14.64,7741,113322,14.6391939,,,,annual
7/15/2020,2020,7,29,keppetipola,keppetipola,tomatoes,26.66666667,Yala,0,6569,90507,13.78,6569,90507,13.77789618,,,,annual
7/15/2020,2020,7,29,meegoda,meegoda,beans,148,Yala,0,7830,82973,10.6,7830,82973,10.59680715,,,,annual
7/15/2020,2020,7,29,meegoda,meegoda,cabbage,78,Yala,0,4562,125746,27.57,4562,125746,27.56378781,,,,annual
7/15/2020,2020,7,29,meegoda,meegoda,carrots,106,Yala,0,3924,90225,23,3924,90225,22.99311927,,,,annual
7/15/2020,2020,7,29,meegoda,meegoda,chili,250,Yala,0,13580,79325,5.84,,,,5834,38511,6.601131299,seasonal
7/15/2020,2020,7,29,meegoda,meegoda,eggplants,81,Yala,0,11109,141882,12.77,11109,141882,12.77180664,,,,annual
7/15/2020,2020,7,29,meegoda,meegoda,pumpkin,50,Yala,0,7741,113322,14.64,7741,113322,14.6391939,,,,annual
7/15/2020,2020,7,29,meegoda,meegoda,snake gourd,71.66666667,Yala,0,2650,32868,12.4,2650,32868,12.40301887,,,,annual
7/15/2020,2020,7,29,meegoda,meegoda,tomatoes,46,Yala,0,6569,90507,13.78,6569,90507,13.77789618,,,,annual
7/15/2020,2020,7,29,nuwaraeliya,nuwaraeliya,beans,136,Yala,0,7830,82973,10.6,7830,82973,10.59680715,,,,annual
7/15/2020,2020,7,29,nuwaraeliya,nuwaraeliya,cabbage,76,Yala,0,4562,125746,27.57,4562,125746,27.56378781,,,,annual
7/15/2020,2020,7,29,nuwaraeliya,nuwaraeliya,carrots,88,Yala,0,3924,90225,23,3924,90225,22.99311927,,,,annual
7/15/2020,2020,7,29,nuwaraeliya,nuwaraeliya,chili,234,Yala,0,13580,79325,5.84,,,,5834,38511,6.601131299,seasonal
7/15/2020,2020,7,29,nuwaraeliya,nuwaraeliya,eggplants,64,Yala,0,11109,141882,12.77,11109,141882,12.77180664,,,,annual
7/15/2020,2020,7,29,nuwaraeliya,nuwaraeliya,pumpkin,68,Yala,0,7741,113322,14.64,7741,113322,14.6391939,,,,annual
7/15/2020,2020,7,29,nuwaraeliya,nuwaraeliya,snake gourd,48,Yala,0,2650,32868,12.4,2650,32868,12.40301887,,,,annual
7/15/2020,2020,7,29,nuwaraeliya,nuwaraeliya,tomatoes,28,Yala,0,6569,90507,13.78,6569,90507,13.77789618,,,,annual
7/15/2020,2020,7,29,puttalam,puttalam,chili,215,Yala,0,13580,79325,5.84,,,,5834,38511,6.601131299,seasonal
7/15/2020,2020,7,29,puttalam,puttalam,snake gourd,54,Yala,0,2650,32868,12.4,2650,32868,12.40301887,,,,annual
7/15/2020,2020,7,29,thambuththegama,thambuththegama,beans,165,Yala,0,7830,82973,10.6,7830,82973,10.59680715,,,,annual
7/15/2020,2020,7,29,thambuththegama,thambuththegama,cabbage,75,Yala,0,4562,125746,27.57,4562,125746,27.56378781,,,,annual
7/15/2020,2020,7,29,thambuththegama,thambuththegama,carrots,98,Yala,0,3924,90225,23,3924,90225,22.99311927,,,,annual
7/15/2020,2020,7,29,thambuththegama,thambuththegama,chili,235.7142857,Yala,0,13580,79325,5.84,,,,5834,38511,6.601131299,seasonal
7/15/2020,2020,7,29,thambuththegama,thambuththegama,eggplants,46,Yala,0,11109,141882,12.77,11109,141882,12.77180664,,,,annual
7/15/2020,2020,7,29,thambuththegama,thambuththegama,pumpkin,35,Yala,0,7741,113322,14.64,7741,113322,14.6391939,,,,annual
7/15/2020,2020,7,29,thambuththegama,thambuththegama,snake gourd,39,Yala,0,2650,32868,12.4,2650,32868,12.40301887,,,,annual
7/15/2020,2020,7,29,thambuththegama,thambuththegama,tomatoes,42,Yala,0,6569,90507,13.78,6569,90507,13.77789618,,,,annual
7/22/2020,2020,7,30,colombo,colombo,beans,164,Yala,0,7830,82973,10.6,7830,82973,10.59680715,,,,annual
7/22/2020,2020,7,30,colombo,colombo,cabbage,71.36363636,Yala,0,4562,125746,27.57,4562,125746,27.56378781,,,,annual
7/22/2020,2020,7,30,colombo,colombo,carrots,89,Yala,0,3924,90225,23,3924,90225,22.99311927,,,,annual
7/22/2020,2020,7,30,colombo,colombo,chili,203,Yala,0,13580,79325,5.84,,,,5834,38511,6.601131299,seasonal
7/22/2020,2020,7,30,colombo,colombo,eggplants,71,Yala,0,11109,141882,12.77,11109,141882,12.77180664,,,,annual
7/22/2020,2020,7,30,colombo,colombo,pumpkin,43.5,Yala,0,7741,113322,14.64,7741,113322,14.6391939,,,,annual
7/22/2020,2020,7,30,colombo,colombo,snake gourd,60,Yala,0,2650,32868,12.4,2650,32868,12.40301887,,,,annual
7/22/2020,2020,7,30,colombo,colombo,tomatoes,35,Yala,0,6569,90507,13.78,6569,90507,13.77789618,,,,annual
7/22/2020,2020,7,30,dambulla,dambulla,beans,188,Yala,0,7830,82973,10.6,7830,82973,10.59680715,,,,annual
7/22/2020,2020,7,30,dambulla,dambulla,cabbage,65,Yala,0,4562,125746,27.57,4562,125746,27.56378781,,,,annual
7/22/2020,2020,7,30,dambulla,dambulla,carrots,81,Yala,0,3924,90225,23,3924,90225,22.99311927,,,,annual
7/22/2020,2020,7,30,dambulla,dambulla,chili,188,Yala,0,13580,79325,5.84,,,,5834,38511,6.601131299,seasonal
7/22/2020,2020,7,30,dambulla,dambulla,eggplants,70,Yala,0,11109,141882,12.77,11109,141882,12.77180664,,,,annual
7/22/2020,2020,7,30,dambulla,dambulla,pumpkin,50,Yala,0,7741,113322,14.64,7741,113322,14.6391939,,,,annual
7/22/2020,2020,7,30,dambulla,dambulla,snake gourd,45,Yala,0,2650,32868,12.4,2650,32868,12.40301887,,,,annual
7/22/2020,2020,7,30,dambulla,dambulla,tomatoes,26.6,Yala,0,6569,90507,13.78,6569,90507,13.77789618,,,,annual
7/22/2020,2020,7,30,kandy,kandy,beans,153,Yala,0,7830,82973,10.6,7830,82973,10.59680715,,,,annual
7/22/2020,2020,7,30,kandy,kandy,cabbage,58,Yala,0,4562,125746,27.57,4562,125746,27.56378781,,,,annual
7/22/2020,2020,7,30,kandy,kandy,carrots,95,Yala,0,3924,90225,23,3924,90225,22.99311927,,,,annual
7/22/2020,2020,7,30,kandy,kandy,chili,216,Yala,0,13580,79325,5.84,,,,5834,38511,6.601131299,seasonal
7/22/2020,2020,7,30,kandy,kandy,eggplants,64,Yala,0,11109,141882,12.77,11109,141882,12.77180664,,,,annual
7/22/2020,2020,7,30,kandy,kandy,pumpkin,52,Yala,0,7741,113322,14.64,7741,113322,14.6391939,,,,annual
7/22/2020,2020,7,30,kandy,kandy,snake gourd,45,Yala,0,2650,32868,12.4,2650,32868,12.40301887,,,,annual
7/22/2020,2020,7,30,kandy,kandy,tomatoes,30,Yala,0,6569,90507,13.78,6569,90507,13.77789618,,,,annual
7/22/2020,2020,7,30,keppetipola,keppetipola,beans,190,Yala,0,7830,82973,10.6,7830,82973,10.59680715,,,,annual
7/22/2020,2020,7,30,keppetipola,keppetipola,cabbage,62.5,Yala,0,4562,125746,27.57,4562,125746,27.56378781,,,,annual
7/22/2020,2020,7,30,keppetipola,keppetipola,carrots,68.33333333,Yala,0,3924,90225,23,3924,90225,22.99311927,,,,annual
7/22/2020,2020,7,30,keppetipola,keppetipola,chili,190,Yala,0,13580,79325,5.84,,,,5834,38511,6.601131299,seasonal
7/22/2020,2020,7,30,keppetipola,keppetipola,eggplants,65,Yala,0,11109,141882,12.77,11109,141882,12.77180664,,,,annual
7/22/2020,2020,7,30,keppetipola,keppetipola,pumpkin,78,Yala,0,7741,113322,14.64,7741,113322,14.6391939,,,,annual
7/22/2020,2020,7,30,keppetipola,keppetipola,tomatoes,23.33333333,Yala,0,6569,90507,13.78,6569,90507,13.77789618,,,,annual
7/22/2020,2020,7,30,meegoda,meegoda,beans,200,Yala,0,7830,82973,10.6,7830,82973,10.59680715,,,,annual
7/22/2020,2020,7,30,meegoda,meegoda,cabbage,81.25,Yala,0,4562,125746,27.57,4562,125746,27.56378781,,,,annual
7/22/2020,2020,7,30,meegoda,meegoda,carrots,102,Yala,0,3924,90225,23,3924,90225,22.99311927,,,,annual
7/22/2020,2020,7,30,meegoda,meegoda,chili,181,Yala,0,13580,79325,5.84,,,,5834,38511,6.601131299,seasonal
7/22/2020,2020,7,30,meegoda,meegoda,eggplants,90,Yala,0,11109,141882,12.77,11109,141882,12.77180664,,,,annual
7/22/2020,2020,7,30,meegoda,meegoda,pumpkin,49,Yala,0,7741,113322,14.64,7741,113322,14.6391939,,,,annual
7/22/2020,2020,7,30,meegoda,meegoda,snake gourd,71.66666667,Yala,0,2650,32868,12.4,2650,32868,12.40301887,,,,annual
7/22/2020,2020,7,30,meegoda,meegoda,tomatoes,38,Yala,0,6569,90507,13.78,6569,90507,13.77789618,,,,annual
7/22/2020,2020,7,30,nuwaraeliya,nuwaraeliya,beans,196,Yala,0,7830,82973,10.6,7830,82973,10.59680715,,,,annual
7/22/2020,2020,7,30,nuwaraeliya,nuwaraeliya,cabbage,85,Yala,0,4562,125746,27.57,4562,125746,27.56378781,,,,annual
7/22/2020,2020,7,30,nuwaraeliya,nuwaraeliya,carrots,94,Yala,0,3924,90225,23,3924,90225,22.99311927,,,,annual
7/22/2020,2020,7,30,nuwaraeliya,nuwaraeliya,chili,196,Yala,0,13580,79325,5.84,,,,5834,38511,6.601131299,seasonal
7/22/2020,2020,7,30,nuwaraeliya,nuwaraeliya,eggplants,66,Yala,0,11109,141882,12.77,11109,141882,12.77180664,,,,annual
7/22/2020,2020,7,30,nuwaraeliya,nuwaraeliya,pumpkin,74,Yala,0,7741,113322,14.64,7741,113322,14.6391939,,,,annual
7/22/2020,2020,7,30,nuwaraeliya,nuwaraeliya,snake gourd,48,Yala,0,2650,32868,12.4,2650,32868,12.40301887,,,,annual
7/22/2020,2020,7,30,nuwaraeliya,nuwaraeliya,tomatoes,28,Yala,0,6569,90507,13.78,6569,90507,13.77789618,,,,annual
7/22/2020,2020,7,30,puttalam,puttalam,chili,145,Yala,0,13580,79325,5.84,,,,5834,38511,6.601131299,seasonal
7/22/2020,2020,7,30,puttalam,puttalam,snake gourd,49,Yala,0,2650,32868,12.4,2650,32868,12.40301887,,,,annual
7/22/2020,2020,7,30,thambuththegama,thambuththegama,beans,222,Yala,0,7830,82973,10.6,7830,82973,10.59680715,,,,annual
7/22/2020,2020,7,30,thambuththegama,thambuththegama,cabbage,80,Yala,0,4562,125746,27.57,4562,125746,27.56378781,,,,annual
