image_path,district,season,crop_type,ph,nitrogen,phosphorus,potassium,moisture,organicMatter
images/sample_1322.ppm,Vavuniya,Maha,Potato,6.93,133.37,12.45,93.08,44.13,1.67
images/sample_1323.ppm,Batticaloa,Inter-monsoon,Tomato,6.54,155.07,26.93,84.19,44.43,3.41
images/sample_1324.ppm,Matara,Inter-monsoon,Banana,4.94,87.42,27.41,36.2,12.44,3.65
images/sample_1325.ppm,Batticaloa,Inter-monsoon,Chilli,5.89,144.43,33.72,83.24,40.59,4.4
images/sample_1326.ppm,Matara,Maha,Paddy,5.23,130.83,14.86,90.94,38.84,1.52
images/sample_1327.ppm,Kurunegala,Yala,Chilli,7.77,149.18,18.39,96.91,43.97,2.64
images/sample_1328.ppm,Jaffna,Maha,Maize,7.46,98.46,22.21,64.68,27.68,2.21
images/sample_1329.ppm,Puttalam,Inter-monsoon,Potato,6.44,101.66,38.5,39.37,13.9,5.2
images/sample_1330.ppm,Batticaloa,Inter-monsoon,Maize,7.0,136.63,23.61,84.55,38.3,2.97
images/sample_1331.ppm,Kilinochchi,Maha,Maize,6.54,186.33,22.91,120.18,56.04,3.83
images/sample_1332.ppm,Trincomalee,Yala,Potato,6.01,176.44,38.12,97.75,40.71,5.27
images/sample_1333.ppm,Moneragala,Yala,Carrot,4.93,139.34,30.81,49.82,21.36,5.38
images/sample_1334.ppm,Kurunegala,Maha,Tomato,7.25,100.94,25.57,47.44,21.59,3.2
images/sample_1335.ppm,Matara,Maha,Maize,7.07,157.08,32.04,69.2,35.62,4.76
images/sample_1336.ppm,Galle,Inter-monsoon,Paddy,7.68,126.09,20.74,70.87,37.0,3.05
images/sample_1337.ppm,Kegalle,Inter-monsoon,Banana,6.15,125.78,28.0,64.08,23.45,4.56
images/sample_1338.ppm,Trincomalee,Yala,Tomato,5.35,170.4,37.38,85.4,42.71,5.52
images/sample_1339.ppm,Kegalle,Inter-monsoon,Tomato,5.59,189.49,44.9,101.02,51.18,6.17
images/sample_1340.ppm,Ratnapura,Inter-monsoon,Maize,7.5,159.38,43.82,66.19,30.89,6.18
images/sample_1341.ppm,Nuwara Eliya,Maha,Potato,7.45,129.98,13.19,94.19,44.1,1.98
images/sample_1342.ppm,Ratnapura,Maha,Banana,7.49,133.58,36.97,68.78,22.75,5.95
images/sample_1343.ppm,Gampaha,Yala,Tomato,7.09,176.72,42.33,83.84,45.06,5.58
images/sample_1344.ppm,Nuwara Eliya,Inter-monsoon,Maize,7.07,190.98,29.6,109.08,53.27,5.19
images/sample_1345.ppm,Batticaloa,Inter-monsoon,Paddy,5.54,71.54,19.86,42.93,14.46,2.05
images/sample_1346.ppm,Puttalam,Maha,Maize,5.35,144.77,32.38,66.77,30.85,5.37
images/sample_1347.ppm,Gampaha,Yala,Banana,5.52,172.84,32.04,104.47,56.52,3.55
images/sample_1348.ppm,Jaffna,Yala,Maize,7.19,129.19,40.73,70.32,22.76,5.73
images/sample_1349.ppm,Ratnapura,Inter-monsoon,Maize,7.68,148.63,24.2,81.86,43.21,2.81
images/sample_1350.ppm,Puttalam,Inter-monsoon,Maize,6.35,144.61,29.51,87.77,46.97,3.11
images/sample_1351.ppm,Jaffna,Maha,Chilli,6.9,165.51,42.14,83.71,37.77,5.5
images/sample_1352.ppm,Kalutara,Maha,Banana,7.08,83.28,13.63,46.66,11.14,1.91
images/sample_1353.ppm,Puttalam,Inter-monsoon,Chilli,6.01,156.24,23.45,115.6,56.15,1.87
images/sample_1354.ppm,Kurunegala,Maha,Tomato,6.75,135.52,17.7,89.85,46.08,1.15
images/sample_1355.ppm,Kegalle,Inter-monsoon,Chilli,7.3,161.57,32.99,91.62,39.5,4.42
images/sample_1356.ppm,Puttalam,Yala,Tomato,6.47,112.56,12.7,80.56,36.42,1.73
images/sample_1357.ppm,Kurunegala,Yala,Banana,7.22,113.87,24.59,59.44,23.16,4.21
images/sample_1358.ppm,Galle,Yala,Tomato,7.69,96.73,22.2,47.62,12.3,2.73
images/sample_1359.ppm,Nuwara Eliya,Yala,Banana,6.43,119.99,29.05,70.32,23.55,3.59
images/sample_1360.ppm,Moneragala,Yala,Chilli,6.9,140.5,15.29,89.03,36.46,2.47
images/sample_1361.ppm,Gampaha,Maha,Potato,7.24,123.83,17.73,78.52,34.4,1.5
images/sample_1362.ppm,Mullaitivu,Yala,Cabbage,5.63,170.58,34.38,97.07,49.36,5.23
images/sample_1363.ppm,Vavuniya,Maha,Carrot,5.86,162.6,32.19,90.07,50.04,4.06
images/sample_1364.ppm,Polonnaruwa,Yala,Potato,6.92,148.87,15.39,89.9,43.16,2.27
images/sample_1365.ppm,Kilinochchi,Maha,Chilli,6.25,170.42,26.85,102.66,49.15,3.11
images/sample_1366.ppm,Kegalle,Maha,Cabbage,7.78,119.65,29.58,46.08,20.05,4.91
images/sample_1367.ppm,Galle,Inter-monsoon,Cabbage,7.4,168.05,29.61,96.24,48.05,4.95
images/sample_1368.ppm,Matara,Inter-monsoon,Cabbage,7.58,160.67,27.5,87.02,45.73,3.07
images/sample_1369.ppm,Galle,Yala,Potato,7.09,146.77,30.29,77.79,34.83,4.8
images/sample_1370.ppm,Polonnaruwa,Yala,Maize,6.89,153.83,27.47,88.88,38.26,3.48
images/sample_1371.ppm,Batticaloa,Yala,Potato,7.1,108.55,8.45,68.97,31.52,1.24
images/sample_1372.ppm,Kalutara,Inter-monsoon,Banana,7.43,116.51,20.21,64.23,25.18,2.17
images/sample_1373.ppm,Gampaha,Maha,Cabbage,7.19,159.23,29.14,92.75,44.39,3.3
images/sample_1374.ppm,Colombo,Yala,Tomato,6.86,161.3,34.15,86.91,36.53,4.69
images/sample_1375.ppm,Puttalam,Inter-monsoon,Banana,6.73,113.41,27.87,55.36,21.53,3.86
images/sample_1376.ppm,Nuwara Eliya,Inter-monsoon,Maize,5.8,96.42,17.97,67.84,26.54,1.96
images/sample_1377.ppm,Kegalle,Inter-monsoon,Potato,6.05,147.31,35.14,88.19,36.95,4.32
images/sample_1378.ppm,Badulla,Maha,Maize,5.24,135.06,34.18,65.46,26.72,5.13
images/sample_1379.ppm,Vavuniya,Inter-monsoon,Banana,7.15,160.34,9.95,111.08,53.61,1.18
images/sample_1380.ppm,Ampara,Maha,Tomato,6.07,165.17,19.81,93.98,52.17,3.36
images/sample_1381.ppm,Ratnapura,Yala,Chilli,7.69,124.71,33.12,59.48,24.51,4.73
images/sample_1382.ppm,Anuradhapura,Maha,Potato,5.32,110.07,14.21,74.84,29.6,1.07
images/sample_1383.ppm,Trincomalee,Maha,Chilli,7.34,157.4,42.48,67.42,27.73,5.8
images/sample_1384.ppm,Puttalam,Inter-monsoon,Cabbage,7.2,199.18,31.64,107.17,54.2,5.36
images/sample_1385.ppm,Gampaha,Inter-monsoon,Chilli,6.47,116.14,8.5,85.68,35.48,1.13
images/sample_1386.ppm,Ampara,Inter-monsoon,Maize,5.81,153.64,16.65,94.46,51.23,2.2
images/sample_1387.ppm,Puttalam,Maha,Tomato,5.28,119.54,41.38,43.36,17.06,5.73
images/sample_1388.ppm,Colombo,Maha,Cabbage,7.64,114.06,29.2,41.69,16.07,4.97
images/sample_1389.ppm,Kandy,Yala,Potato,4.92,120.09,29.4,56.83,22.53,5.22
images/sample_1390.ppm,Gampaha,Inter-monsoon,Banana,4.95,180.57,36.18,86.29,39.08,6.39
images/sample_1391.ppm,Badulla,Inter-monsoon,Carrot,5.61,148.36,21.07,89.74,44.36,2.37
images/sample_1392.ppm,Mannar,Yala,Tomato,5.32,117.2,17.12,78.11,30.5,1.85
images/sample_1393.ppm,Anuradhapura,Inter-monsoon,Banana,5.94,186.59,23.34,106.08,56.04,3.4
images/sample_1394.ppm,Kegalle,Maha,Paddy,6.21,141.29,18.22,82.86,43.35,2.59
images/sample_1395.ppm,Trincomalee,Yala,Chilli,7.29,183.54,45.44,93.81,43.79,6.15
images/sample_1396.ppm,Kandy,Inter-monsoon,Banana,7.01,93.14,34.55,57.67,15.74,3.98
images/sample_1397.ppm,Mannar,Maha,Chilli,5.8,154.72,29.53,94.53,40.39,5.22
images/sample_1398.ppm,Colombo,Yala,Potato,7.6,91.33,17.17,49.72,15.27,2.8
images/sample_1399.ppm,Vavuniya,Inter-monsoon,Chilli,7.29,169.36,30.55,106.14,49.08,3.88
images/sample_1400.ppm,Polonnaruwa,Maha,Potato,5.41,121.33,32.54,57.76,21.27,5.58
images/sample_1401.ppm,Kalutara,Inter-monsoon,Tomato,5.94,95.12,16.13,46.79,17.18,1.88
images/sample_1402.ppm,Batticaloa,Inter-monsoon,Potato,5.9,124.54,26.1,72.14,30.34,3.76
images/sample_1403.ppm,Trincomalee,Inter-monsoon,Paddy,5.07,162.08,22.7,98.31,43.77,3.44
images/sample_1404.ppm,Mullaitivu,Yala,Potato,6.62,122.69,20.16,62.8,30.24,2.34
images/sample_1405.ppm,Badulla,Inter-monsoon,Tomato,7.7,90.76,19.87,56.78,14.41,3.38
images/sample_1406.ppm,Mullaitivu,Maha,Carrot,5.07,149.48,13.1,109.45,51.18,1.01
images/sample_1407.ppm,Mannar,Yala,Maize,5.44,182.4,32.06,114.5,54.37,4.46
images/sample_1408.ppm,Polonnaruwa,Maha,Chilli,6.89,100.62,19.96,73.23,31.94,1.49
images/sample_1409.ppm,Gampaha,Inter-monsoon,Carrot,6.08,162.78,44.14,76.4,36.49,5.88
images/sample_1410.ppm,Anuradhapura,Inter-monsoon,Tomato,7.11,112.55,27.48,65.91,23.57,2.89
images/sample_1411.ppm,Galle,Inter-monsoon,Carrot,7.75,141.15,24.49,78.12,31.88,3.42
images/sample_1412.ppm,Hambantota,Yala,Banana,6.94,155.62,34.25,89.08,40.73,4.48
images/sample_1413.ppm,Kilinochchi,Yala,Carrot,6.91,142.61,42.4,81.71,30.93,5.89
images/sample_1414.ppm,Matara,Inter-monsoon,Banana,5.55,172.94,22.69,95.45,46.18,3.82
images/sample_1415.ppm,Anuradhapura,Yala,Chilli,5.38,88.24,27.88,50.53,14.04,3.2
images/sample_1416.ppm,Kegalle,Maha,Tomato,5.06,87.98,19.68,32.5,10.84,2.86
images/sample_1417.ppm,Kilinochchi,Inter-monsoon,Paddy,6.3,129.78,30.42,43.4,18.07,5.2
images/sample_1418.ppm,Gampaha,Yala,Chilli,4.91,126.04,29.73,72.17,23.58,3.58
images/sample_1419.ppm,Ampara,Inter-monsoon,Tomato,6.47,108.54,27.92,37.68,13.5,4.95
images/sample_1420.ppm,Vavuniya,Inter-monsoon,Potato,7.17,74.03,15.57,41.89,14.32,1.83
images/sample_1421.ppm,Colombo,Yala,Banana,5.28,183.04,37.84,98.0,53.23,5.52
images/sample_1422.ppm,Mannar,Maha,Cabbage,6.13,135.92,31.92,49.56,22.61,5.7
images/sample_1423.ppm,Moneragala,Yala,Maize,7.59,128.87,26.69,74.74,30.32,2.75
images/sample_1424.ppm,Kalutara,Maha,Banana,5.47,126.91,29.37,57.32,23.06,4.13
images/sample_1425.ppm,Ratnapura,Inter-monsoon,Tomato,6.73,116.23,32.09,53.13,23.95,3.92
images/sample_1426.ppm,Puttalam,Inter-monsoon,Paddy,5.41,182.5,33.97,117.01,55.99,4.32
images/sample_1427.ppm,Jaffna,Yala,Carrot,7.08,132.58,24.35,71.16,36.77,3.47
images/sample_1428.ppm,Puttalam,Yala,Paddy,6.53,105.91,37.93,39.12,16.03,5.03
images/sample_1429.ppm,Colombo,Maha,Tomato,4.93,137.94,21.39,105.62,46.41,2.54
images/sample_1430.ppm,Mullaitivu,Inter-monsoon,Banana,6.28,136.26,22.33,73.51,37.25,3.84
images/sample_1431.ppm,Colombo,Maha,Banana,6.43,144.56,22.53,87.91,42.98,3.53
images/sample_1432.ppm,Kalutara,Inter-monsoon,Cabbage,5.14,139.18,19.2,81.83,38.15,2.54
images/sample_1433.ppm,Nuwara Eliya,Inter-monsoon,Carrot,6.02,122.35,38.28,65.67,21.49,4.95
images/sample_1434.ppm,Kalutara,Maha,Carrot,5.54,181.39,34.94,98.87,50.66,4.55
images/sample_1435.ppm,Kurunegala,Maha,Paddy,6.47,116.5,10.65,67.78,34.04,1.21
images/sample_1436.ppm,Vavuniya,Yala,Paddy,4.94,102.74,28.37,44.71,13.54,4.37
images/sample_1437.ppm,Matale,Inter-monsoon,Potato,6.24,152.24,28.44,86.98,34.42,4.31
images/sample_1438.ppm,Colombo,Inter-monsoon,Carrot,5.48,175.78,23.81,109.78,54.55,3.97
images/sample_1439.ppm,Kandy,Maha,Banana,6.94,110.03,23.09,53.27,20.48,2.52
images/sample_1440.ppm,Kalutara,Maha,Potato,5.15,150.59,39.79,62.71,24.45,6.09
images/sample_1441.ppm,Mannar,Maha,Potato,5.63,134.79,23.04,77.99,38.84,2.41
images/sample_1442.ppm,Batticaloa,Yala,Banana,6.4,85.57,13.24,61.98,19.87,1.8
images/sample_1443.ppm,Kegalle,Inter-monsoon,Potato,5.61,120.26,31.89,45.07,19.84,4.26
images/sample_1444.ppm,Moneragala,Yala,Maize,7.24,166.26,30.0,83.85,41.49,5.07
images/sample_1445.ppm,Galle,Inter-monsoon,Banana,6.42,123.95,17.6,78.85,35.6,2.56
images/sample_1446.ppm,Matara,Yala,Maize,6.89,143.12,15.99,107.48,48.51,2.2
images/sample_1447.ppm,Matale,Inter-monsoon,Potato,7.72,153.08,18.14,89.9,44.91,3.06
images/sample_1448.ppm,Colombo,Inter-monsoon,Carrot,6.58,140.25,35.58,63.99,28.58,4.89
images/sample_1449.ppm,Vavuniya,Yala,Carrot,5.67,90.84,12.72,54.35,17.4,1.7
images/sample_1450.ppm,Anuradhapura,Inter-monsoon,Cabbage,4.9,150.37,28.63,98.48,48.83,2.89
images/sample_1451.ppm,Kegalle,Yala,Chilli,6.69,129.81,35.4,73.41,26.28,4.72
images/sample_1452.ppm,Mullaitivu,Inter-monsoon,Paddy,7.11,158.28,32.56,86.78,41.56,3.87
images/sample_1453.ppm,Polonnaruwa,Maha,Cabbage,6.95,184.79,25.42,110.55,53.07,4.11
images/sample_1454.ppm,Batticaloa,Maha,Tomato,5.4,84.23,19.69,49.62,11.94,1.71
images/sample_1455.ppm,Matara,Maha,Tomato,6.2,112.99,39.77,50.52,13.57,5.27
images/sample_1456.ppm,Gampaha,Yala,Chilli,5.62,79.96,30.88,51.39,11.08,3.4
images/sample_1457.ppm,Kegalle,Maha,Cabbage,7.41,189.85,31.35,111.56,52.4,5.46
images/sample_1458.ppm,Batticaloa,Inter-monsoon,Banana,6.4,156.64,23.44,92.58,39.65,3.61
images/sample_1459.ppm,Moneragala,Maha,Chilli,6.78,104.35,17.4,66.58,30.98,1.48
images/sample_1460.ppm,Moneragala,Inter-monsoon,Carrot,7.76,121.3,34.69,50.87,14.19,4.9
images/sample_1461.ppm,Hambantota,Yala,Paddy,7.31,119.81,9.82,101.99,44.87,1.0
images/sample_1462.ppm,Puttalam,Yala,Paddy,7.26,105.9,19.98,89.71,36.24,1.38
images/sample_1463.ppm,Hambantota,Maha,Maize,7.61,122.13,13.97,82.18,39.26,1.28
images/sample_1464.ppm,Gampaha,Inter-monsoon,Paddy,5.63,170.12,38.07,83.5,37.87,5.27
images/sample_1465.ppm,Trincomalee,Maha,Maize,7.04,153.73,27.38,68.02,33.0,4.82
images/sample_1466.ppm,Trincomalee,Yala,Paddy,5.24,171.12,29.42,103.91,48.64,5.18
images/sample_1467.ppm,Kilinochchi,Inter-monsoon,Cabbage,7.38,186.24,36.76,97.55,50.23,4.4
images/sample_1468.ppm,Anuradhapura,Maha,Cabbage,6.23,147.87,20.19,82.14,42.19,2.39
images/sample_1469.ppm,Kurunegala,Yala,Cabbage,5.37,143.91,22.05,109.12,50.7,2.3
images/sample_1470.ppm,Kalutara,Maha,Chilli,5.9,105.83,35.96,41.81,11.12,5.29
images/sample_1471.ppm,Kurunegala,Yala,Cabbage,7.32,153.54,15.54,112.42,55.74,2.13
images/sample_1472.ppm,Mullaitivu,Yala,Cabbage,6.8,156.12,18.6,102.93,50.65,1.92
images/sample_1473.ppm,Batticaloa,Yala,Carrot,6.59,137.8,36.53,67.4,34.44,4.56
images/sample_1474.ppm,Kurunegala,Inter-monsoon,Chilli,5.81,184.4,33.24,112.7,54.11,3.75
images/sample_1475.ppm,Kurunegala,Maha,Chilli,6.73,137.51,40.56,64.29,23.76,5.63
images/sample_1476.ppm,Hambantota,Yala,Chilli,4.91,84.22,21.5,61.61,16.45,2.2
images/sample_1477.ppm,Kilinochchi,Yala,Carrot,7.47,143.69,26.93,97.63,48.81,2.72
images/sample_1478.ppm,Polonnaruwa,Maha,Tomato,5.66,157.69,8.91,108.04,56.17,1.3
images/sample_1479.ppm,Mullaitivu,Inter-monsoon,Chilli,6.59,191.12,39.83,115.84,55.59,5.81
images/sample_1480.ppm,Jaffna,Yala,Carrot,6.58,169.56,25.79,103.37,48.98,3.59
images/sample_1481.ppm,Mullaitivu,Maha,Chilli,4.96,129.36,10.22,91.7,46.02,1.27
images/sample_1482.ppm,Kilinochchi,Inter-monsoon,Cabbage,7.06,143.18,35.38,75.65,30.07,4.6
images/sample_1483.ppm,Moneragala,Maha,Paddy,5.87,178.24,42.12,107.68,49.32,6.06
images/sample_1484.ppm,Jaffna,Maha,Carrot,5.66,116.6,37.34,55.13,15.94,5.4
images/sample_1485.ppm,Galle,Inter-monsoon,Maize,6.94,160.99,18.68,109.4,54.14,3.15
images/sample_1486.ppm,Anuradhapura,Yala,Banana,7.75,147.62,28.07,69.68,34.41,4.53
images/sample_1487.ppm,Kilinochchi,Yala,Chilli,5.93,102.06,35.79,30.71,10.3,5.75
images/sample_1488.ppm,Kurunegala,Inter-monsoon,Carrot,7.78,126.08,29.2,79.76,30.5,4.08
images/sample_1489.ppm,Vavuniya,Yala,Banana,6.12,94.57,24.26,33.09,11.62,2.94
images/sample_1490.ppm,Vavuniya,Inter-monsoon,Carrot,5.67,71.45,14.81,48.86,17.21,1.41
images/sample_1491.ppm,Matara,Maha,Paddy,7.05,95.13,19.2,55.89,15.62,3.05
images/sample_1492.ppm,Galle,Inter-monsoon,Tomato,5.59,104.86,21.96,65.58,23.92,2.4
images/sample_1493.ppm,Badulla,Yala,Maize,7.43,101.99,16.67,53.05,16.59,2.68
images/sample_1494.ppm,Jaffna,Maha,Cabbage,5.57,149.48,38.7,67.8,26.45,5.67
images/sample_1495.ppm,Anuradhapura,Yala,Maize,6.33,102.13,32.95,48.29,11.41,5.2
images/sample_1496.ppm,Gampaha,Yala,Maize,6.46,159.08,22.23,108.5,49.06,3.85
images/sample_1497.ppm,Hambantota,Yala,Tomato,6.28,110.56,19.58,57.22,25.5,1.88
images/sample_1498.ppm,Kegalle,Inter-monsoon,Paddy,5.41,143.33,30.21,83.65,31.91,4.38
images/sample_1499.ppm,Kegalle,Maha,Paddy,6.01,167.2,29.44,95.13,48.58,4.77
images/sample_1500.ppm,Kurunegala,Maha,Carrot,6.61,102.49,25.93,49.36,15.16,3.71
images/sample_1501.ppm,Mannar,Yala,Potato,6.78,138.63,31.09,84.0,35.4,3.83
images/sample_1502.ppm,Ampara,Inter-monsoon,Carrot,6.69,132.24,31.26,70.61,33.82,3.74
images/sample_1503.ppm,Nuwara Eliya,Yala,Banana,5.01,102.7,30.96,46.78,17.64,4.27
images/sample_1504.ppm,Kurunegala,Maha,Cabbage,4.9,95.73,21.08,60.26,18.16,1.8
images/sample_1505.ppm,Ampara,Inter-monsoon,Paddy,4.93,89.16,28.32,48.54,15.32,3.49
images/sample_1506.ppm,Ratnapura,Yala,Paddy,7.23,125.9,27.72,77.56,34.49,3.6
images/sample_1507.ppm,Kandy,Yala,Potato,7.69,86.39,20.04,56.29,14.5,2.86
images/sample_1508.ppm,Kalutara,Inter-monsoon,Potato,5.47,103.69,28.0,58.79,15.46,3.72
images/sample_1509.ppm,Batticaloa,Inter-monsoon,Tomato,4.99,147.32,19.06,94.36,50.97,1.5
images/sample_1510.ppm,Mullaitivu,Yala,Maize,5.05,123.98,15.73,92.22,44.27,1.19
images/sample_1511.ppm,Trincomalee,Yala,Carrot,5.93,194.39,28.48,99.6,56.0,4.37
images/sample_1512.ppm,Moneragala,Maha,Paddy,5.21,90.09,19.08,45.55,20.01,1.45
images/sample_1513.ppm,Trincomalee,Inter-monsoon,Carrot,5.69,109.94,9.37,75.03,39.03,1.03
images/sample_1514.ppm,Ratnapura,Inter-monsoon,Cabbage,7.0,142.44,36.75,85.41,33.82,4.5
images/sample_1515.ppm,Hambantota,Yala,Paddy,5.03,145.46,21.93,99.92,47.88,2.98
images/sample_1516.ppm,Galle,Yala,Chilli,6.7,159.57,36.03,75.87,37.04,5.31
images/sample_1517.ppm,Kilinochchi,Yala,Banana,7.34,141.1,17.0,85.01,39.45,2.18
images/sample_1518.ppm,Jaffna,Yala,Potato,6.45,175.78,23.56,96.98,51.42,3.25
images/sample_1519.ppm,Batticaloa,Yala,Paddy,5.23,122.85,38.65,43.32,18.33,5.29
images/sample_1520.ppm,Puttalam,Inter-monsoon,Tomato,6.68,126.02,18.77,93.96,41.11,2.01
images/sample_1521.ppm,Hambantota,Yala,Banana,5.67,100.79,21.38,73.6,24.9,1.85
images/sample_1522.ppm,Vavuniya,Inter-monsoon,Cabbage,6.4,147.41,22.41,105.03,50.05,1.67
images/sample_1523.ppm,Ratnapura,Inter-monsoon,Banana,7.65,143.92,34.61,73.83,37.31,4.46
images/sample_1524.ppm,Vavuniya,Yala,Maize,7.48,122.55,31.48,58.96,25.15,4.17
images/sample_1525.ppm,Batticaloa,Yala,Cabbage,5.36,134.54,19.63,92.46,45.21,1.35
images/sample_1526.ppm,Batticaloa,Inter-monsoon,Banana,7.73,164.56,37.7,83.34,45.39,5.5
images/sample_1527.ppm,Kandy,Maha,Banana,7.58,109.3,30.98,35.89,12.52,4.18
images/sample_1528.ppm,Gampaha,Yala,Chilli,6.7,135.39,15.77,86.65,42.55,1.99
images/sample_1529.ppm,Ampara,Maha,Paddy,5.33,89.77,13.83,62.78,22.78,1.53
images/sample_1530.ppm,Vavuniya,Inter-monsoon,Carrot,5.95,113.33,29.85,61.5,19.41,4.04
images/sample_1531.ppm,Kurunegala,Yala,Banana,7.01,131.12,18.92,80.72,41.46,1.24
images/sample_1532.ppm,Mannar,Yala,Banana,7.65,178.01,36.89,99.3,42.42,5.5
images/sample_1533.ppm,Kurunegala,Inter-monsoon,Potato,5.72,114.26,43.66,42.56,16.38,5.83
images/sample_1534.ppm,Matara,Maha,Tomato,5.94,96.64,24.5,66.36,19.6,3.22
images/sample_1535.ppm,Mullaitivu,Maha,Carrot,6.79,150.69,23.55,109.02,49.72,2.52
images/sample_1536.ppm,Mullaitivu,Maha,Paddy,5.8,137.84,33.6,55.14,25.37,4.84
images/sample_1537.ppm,Matale,Inter-monsoon,Cabbage,5.93,98.38,31.17,33.27,10.75,3.47
images/sample_1538.ppm,Moneragala,Maha,Tomato,4.98,82.1,17.13,37.45,12.45,2.62
images/sample_1539.ppm,Nuwara Eliya,Inter-monsoon,Paddy,5.96,105.83,25.57,67.27,20.3,2.4
images/sample_1540.ppm,Kilinochchi,Maha,Maize,7.42,122.06,20.36,64.57,32.85,3.05
images/sample_1541.ppm,Mullaitivu,Yala,Maize,6.53,137.39,24.63,67.85,31.18,4.13
images/sample_1542.ppm,Trincomalee,Maha,Banana,5.97,141.27,17.94,100.08,45.76,1.37
images/sample_1543.ppm,Anuradhapura,Yala,Carrot,5.76,123.03,24.41,68.19,27.98,4.28
images/sample_1544.ppm,Jaffna,Maha,Banana,6.33,127.69,17.88,97.38,44.72,1.39
images/sample_1545.ppm,Hambantota,Maha,Tomato,5.54,115.42,27.54,38.43,14.46,4.51
images/sample_1546.ppm,Trincomalee,Yala,Maize,5.6,152.36,16.4,100.96,49.02,1.65
images/sample_1547.ppm,Nuwara Eliya,Maha,Tomato,6.79,126.72,14.84,81.72,38.07,1.8
images/sample_1548.ppm,Kurunegala,Yala,Tomato,5.74,122.58,17.92,92.65,37.75,1.08
images/sample_1549.ppm,Matara,Yala,Carrot,5.2,167.57,38.22,77.82,36.98,5.65
images/sample_1550.ppm,Kilinochchi,Inter-monsoon,Chilli,6.34,153.59,15.44,101.73,49.94,1.9
images/sample_1551.ppm,Matale,Yala,Cabbage,7.13,128.96,14.37,86.44,41.43,1.02
images/sample_1552.ppm,Anuradhapura,Yala,Carrot,7.34,77.61,8.36,52.12,10.73,1.17
images/sample_1553.ppm,Jaffna,Yala,Chilli,5.79,117.59,17.19,68.51,32.44,1.42
images/sample_1554.ppm,Anuradhapura,Maha,Banana,6.69,170.77,37.28,68.11,34.86,6.22
images/sample_1555.ppm,Kalutara,Inter-monsoon,Banana,5.2,112.88,29.83,48.91,17.93,3.3
images/sample_1556.ppm,Kurunegala,Inter-monsoon,Chilli,6.6,162.48,28.71,92.41,48.64,2.92
images/sample_1557.ppm,Ampara,Yala,Tomato,6.52,150.01,18.28,97.04,49.46,2.79
images/sample_1558.ppm,Ratnapura,Yala,Banana,7.06,153.7,38.51,80.29,31.91,5.82
images/sample_1559.ppm,Matara,Yala,Chilli,6.72,159.44,40.98,81.42,40.59,5.63
images/sample_1560.ppm,Badulla,Yala,Tomato,6.42,132.83,24.33,75.17,34.13,2.48
images/sample_1561.ppm,Colombo,Yala,Maize,7.14,205.98,36.58,97.38,54.2,6.08
images/sample_1562.ppm,Mannar,Inter-monsoon,Maize,7.55,89.06,22.16,46.4,15.08,3.61
images/sample_1563.ppm,Vavuniya,Yala,Tomato,5.32,125.6,37.11,57.24,22.52,5.3
images/sample_1564.ppm,Kandy,Yala,Potato,5.23,116.98,30.93,58.24,21.21,5.13
images/sample_1565.ppm,Polonnaruwa,Maha,Carrot,4.92,109.15,30.51,58.02,20.75,3.69
images/sample_1566.ppm,Puttalam,Inter-monsoon,Banana,6.52,140.79,31.78,82.52,34.41,4.27
images/sample_1567.ppm,Kalutara,Yala,Maize,4.95,198.55,46.09,107.87,54.26,6.39
images/sample_1568.ppm,Kilinochchi,Yala,Paddy,6.17,161.15,32.22,95.16,43.95,4.82
images/sample_1569.ppm,Ampara,Maha,Banana,6.49,124.01,27.29,80.03,33.55,2.73
images/sample_1570.ppm,Kilinochchi,Maha,Carrot,6.66,85.43,21.03,49.38,16.19,1.99
images/sample_1571.ppm,Moneragala,Maha,Banana,7.72,158.05,41.67,89.51,37.78,6.27
images/sample_1572.ppm,Kurunegala,Inter-monsoon,Banana,7.08,111.69,42.13,46.12,11.41,6.29
images/sample_1573.ppm,Matale,Yala,Tomato,7.26,120.63,42.3,50.47,17.18,5.76
images/sample_1574.ppm,Vavuniya,Yala,Cabbage,7.73,135.49,40.87,53.62,23.94,5.81
images/sample_1575.ppm,Matara,Inter-monsoon,Potato,6.56,130.47,36.31,55.1,24.65,4.45
images/sample_1576.ppm,Vavuniya,Maha,Carrot,7.74,85.19,22.64,50.84,12.99,3.4
images/sample_1577.ppm,Vavuniya,Inter-monsoon,Paddy,6.27,166.64,15.72,115.43,54.25,2.12
images/sample_1578.ppm,Colombo,Maha,Cabbage,5.6,126.19,24.62,68.96,26.74,3.43
images/sample_1579.ppm,Colombo,Maha,Banana,6.59,148.65,26.04,102.13,45.34,3.54
images/sample_1580.ppm,Anuradhapura,Yala,Maize,5.59,157.03,40.04,59.23,28.9,5.81
images/sample_1581.ppm,Gampaha,Inter-monsoon,Tomato,6.88,70.8,14.21,40.17,11.89,1.25
images/sample_1582.ppm,Kegalle,Maha,Maize,7.04,173.85,32.86,91.06,42.86,5.45
images/sample_1583.ppm,Hambantota,Inter-monsoon,Cabbage,7.35,140.85,16.64,97.73,49.84,1.81
images/sample_1584.ppm,Vavuniya,Inter-monsoon,Maize,5.41,176.68,34.47,88.16,47.49,6.1
images/sample_1585.ppm,Kalutara,Maha,Carrot,6.43,83.72,16.57,64.24,20.99,1.64
