Record_ID,Product_Category,Product_Name,Base_Amount,Unit,Nitrogen_N_(g_per_100g),Phosphorus_P_(g_per_100g),Potassium_K_(g_per_100g),Other_Micro_Elements_(per_100g)
REC_13289,Pesticide,Captan,100,g,4.6,0.0,0.0,"Sulfur (10g), Chlorine (35g)"
REC_18633,Pesticide,Captan,100,g,4.6,0.0,0.0,"Sulfur (10g), Chlorine (35g)"
REC_54260,Fertilizer,TSP (Triple Super Phosphate),100,g,0.0,46.0,0.0,Calcium (15g)
REC_57664,Pesticide,Mancozeb,100,g,0.0,0.0,0.0,"Manganese (16g), Zinc (2g), Sulfur"
REC_48542,Pesticide,Mancozeb,100,g,0.0,0.0,0.0,"Manganese (16g), Zinc (2g), Sulfur"
REC_23152,Pesticide,Mancozeb,100,g,0.0,0.0,0.0,"Manganese (16g), Zinc (2g), Sulfur"
REC_63150,Fertilizer,MOP (Muriate of Potash),100,g,0.0,0.0,60.0,Chlorine (47g)
REC_85568,Fertilizer,MOP (Muriate of Potash),100,g,0.0,0.0,60.0,Chlorine (47g)
REC_51215,Pesticide,Imidacloprid,100,g,21.9,0.0,0.0,Chlorine (13g)
REC_26224,Pesticide,Chlorpyrifos,100,g,4.0,8.8,0.0,"Chlorine (30g), Sulfur (9g)"
REC_54203,Fertilizer,MOP (Muriate of Potash),100,g,0.0,0.0,60.0,Chlorine (47g)
REC_28910,Fertilizer,Compost / Organic,100,g,1.5,1.0,1.5,Organic Carbon (20g)
REC_24539,Fertilizer,TSP (Triple Super Phosphate),100,g,0.0,46.0,0.0,Calcium (15g)
REC_62364,Fertilizer,NPK_15-15-15,100,g,15.0,15.0,15.0,Sulfur (10g)
REC_63754,Pesticide,Chlorpyrifos,100,g,4.0,8.8,0.0,"Chlorine (30g), Sulfur (9g)"
REC_53832,Pesticide,Mancozeb,100,g,0.0,0.0,0.0,"Manganese (16g), Zinc (2g), Sulfur"
REC_61559,Pesticide,Mancozeb,100,g,0.0,0.0,0.0,"Manganese (16g), Zinc (2g), Sulfur"
REC_40100,Fertilizer,NPK_15-15-15,100,g,15.0,15.0,15.0,Sulfur (10g)
REC_68000,Fertilizer,Urea,100,g,46.0,0.0,0.0,None
REC_97113,Fertilizer,Compost / Organic,100,g,1.5,1.0,1.5,Organic Carbon (20g)
REC_71474,Fertilizer,TSP (Triple Super Phosphate),100,g,0.0,46.0,0.0,Calcium (15g)
REC_43398,Fertilizer,Compost / Organic,100,g,1.5,1.0,1.5,Organic Carbon (20g)
REC_80503,Pesticide,Imidacloprid,100,g,21.9,0.0,0.0,Chlorine (13g)
REC_52840,Fertilizer,NPK_15-15-15,100,g,15.0,15.0,15.0,Sulfur (10g)
REC_88485,Pesticide,Imidacloprid,100,g,21.9,0.0,0.0,Chlorine (13g)
REC_43938,Fertilizer,MOP (Muriate of Potash),100,g,0.0,0.0,60.0,Chlorine (47g)
REC_26205,Pesticide,Glyphosate,100,g,8.2,18.3,0.0,"Carbon, Organophosphorus"
REC_65121,Pesticide,Glyphosate,100,g,8.2,18.3,0.0,"Carbon, Organophosphorus"
REC_10491,Fertilizer,Urea,100,g,46.0,0.0,0.0,None
REC_30045,Pesticide,Imidacloprid,100,g,21.9,0.0,0.0,Chlorine (13g)
REC_72833,Fertilizer,Urea,100,g,46.0,0.0,0.0,None
REC_60770,Fertilizer,Urea,100,g,46.0,0.0,0.0,None
REC_25010,Pesticide,Mancozeb,100,g,0.0,0.0,0.0,"Manganese (16g), Zinc (2g), Sulfur"
REC_16514,Pesticide,Chlorpyrifos,100,g,4.0,8.8,0.0,"Chlorine (30g), Sulfur (9g)"
REC_41172,Pesticide,Glyphosate,100,g,8.2,18.3,0.0,"Carbon, Organophosphorus"
REC_69477,Pesticide,Captan,100,g,4.6,0.0,0.0,"Sulfur (10g), Chlorine (35g)"
REC_10778,Fertilizer,TSP (Triple Super Phosphate),100,g,0.0,46.0,0.0,Calcium (15g)
REC_95551,Fertilizer,Dolomite,100,g,0.0,0.0,0.0,"Calcium (22g), Magnesium (11g)"
REC_24911,Fertilizer,NPK_15-15-15,100,g,15.0,15.0,15.0,Sulfur (10g)
REC_31245,Fertilizer,TSP (Triple Super Phosphate),100,g,0.0,46.0,0.0,Calcium (15g)
REC_65644,Pesticide,Glyphosate,100,g,8.2,18.3,0.0,"Carbon, Organophosphorus"
REC_58858,Fertilizer,Dolomite,100,g,0.0,0.0,0.0,"Calcium (22g), Magnesium (11g)"
REC_99880,Pesticide,Glyphosate,100,g,8.2,18.3,0.0,"Carbon, Organophosphorus"
REC_50139,Pesticide,Chlorpyrifos,100,g,4.0,8.8,0.0,"Chlorine (30g), Sulfur (9g)"
REC_70698,Pesticide,Mancozeb,100,g,0.0,0.0,0.0,"Manganese (16g), Zinc (2g), Sulfur"
REC_53879,Fertilizer,TSP (Triple Super Phosphate),100,g,0.0,46.0,0.0,Calcium (15g)
REC_15671,Fertilizer,TSP (Triple Super Phosphate),100,g,0.0,46.0,0.0,Calcium (15g)
REC_45455,Fertilizer,NPK_15-15-15,100,g,15.0,15.0,15.0,Sulfur (10g)
REC_22955,Pesticide,Captan,100,g,4.6,0.0,0.0,"Sulfur (10g), Chlorine (35g)"
REC_85403,Fertilizer,Compost / Organic,100,g,1.5,1.0,1.5,Organic Carbon (20g)
REC_71924,Fertilizer,NPK_15-15-15,100,g,15.0,15.0,15.0,Sulfur (10g)
REC_76507,Pesticide,Mancozeb,100,g,0.0,0.0,0.0,"Manganese (16g), Zinc (2g), Sulfur"
REC_88104,Pesticide,Glyphosate,100,g,8.2,18.3,0.0,"Carbon, Organophosphorus"
REC_41417,Fertilizer,Compost / Organic,100,g,1.5,1.0,1.5,Organic Carbon (20g)
REC_73683,Fertilizer,Compost / Organic,100,g,1.5,1.0,1.5,Organic Carbon (20g)
REC_16563,Pesticide,Glyphosate,100,g,8.2,18.3,0.0,"Carbon, Organophosphorus"
REC_89609,Pesticide,Imidacloprid,100,g,21.9,0.0,0.0,Chlorine (13g)
REC_63377,Pesticide,Mancozeb,100,g,0.0,0.0,0.0,"Manganese (16g), Zinc (2g), Sulfur"
REC_33759,Fertilizer,Urea,100,g,46.0,0.0,0.0,None
REC_32372,Fertilizer,Dolomite,100,g,0.0,0.0,0.0,"Calcium (22g), Magnesium (11g)"
REC_65789,Fertilizer,NPK_15-15-15,100,g,15.0,15.0,15.0,Sulfur (10g)
REC_54997,Pesticide,Chlorpyrifos,100,g,4.0,8.8,0.0,"Chlorine (30g), Sulfur (9g)"
REC_77768,Fertilizer,Dolomite,100,g,0.0,0.0,0.0,"Calcium (22g), Magnesium (11g)"
REC_70033,Pesticide,Imidacloprid,100,g,21.9,0.0,0.0,Chlorine (13g)
REC_93586,Pesticide,Imidacloprid,100,g,21.9,0.0,0.0,Chlorine (13g)
REC_20860,Fertilizer,TSP (Triple Super Phosphate),100,g,0.0,46.0,0.0,Calcium (15g)
REC_29400,Pesticide,Imidacloprid,100,g,21.9,0.0,0.0,Chlorine (13g)
REC_50645,Fertilizer,NPK_15-15-15,100,g,15.0,15.0,15.0,Sulfur (10g)
REC_15841,Fertilizer,Compost / Organic,100,g,1.5,1.0,1.5,Organic Carbon (20g)
REC_24426,Fertilizer,Dolomite,100,g,0.0,0.0,0.0,"Calcium (22g), Magnesium (11g)"
REC_67195,Pesticide,Mancozeb,100,g,0.0,0.0,0.0,"Manganese (16g), Zinc (2g), Sulfur"
REC_20969,Pesticide,Chlorpyrifos,100,g,4.0,8.8,0.0,"Chlorine (30g), Sulfur (9g)"
REC_51667,Fertilizer,Urea,100,g,46.0,0.0,0.0,None
REC_77334,Fertilizer,TSP (Triple Super Phosphate),100,g,0.0,46.0,0.0,Calcium (15g)
REC_16155,Fertilizer,TSP (Triple Super Phosphate),100,g,0.0,46.0,0.0,Calcium (15g)
REC_68364,Pesticide,Glyphosate,100,g,8.2,18.3,0.0,"Carbon, Organophosphorus"
REC_97080,Fertilizer,Urea,100,g,46.0,0.0,0.0,None
REC_42869,Fertilizer,TSP (Triple Super Phosphate),100,g,0.0,46.0,0.0,Calcium (15g)
REC_17030,Fertilizer,NPK_15-15-15,100,g,15.0,15.0,15.0,Sulfur (10g)
REC_68710,Pesticide,Chlorpyrifos,100,g,4.0,8.8,0.0,"Chlorine (30g), Sulfur (9g)"
REC_20981,Fertilizer,MOP (Muriate of Potash),100,g,0.0,0.0,60.0,Chlorine (47g)
REC_21562,Fertilizer,NPK_15-15-15,100,g,15.0,15.0,15.0,Sulfur (10g)
REC_23731,Fertilizer,TSP (Triple Super Phosphate),100,g,0.0,46.0,0.0,Calcium (15g)
REC_92209,Pesticide,Captan,100,g,4.6,0.0,0.0,"Sulfur (10g), Chlorine (35g)"
REC_50249,Fertilizer,NPK_15-15-15,100,g,15.0,15.0,15.0,Sulfur (10g)
REC_43614,Fertilizer,MOP (Muriate of Potash),100,g,0.0,0.0,60.0,Chlorine (47g)
REC_72226,Fertilizer,TSP (Triple Super Phosphate),100,g,0.0,46.0,0.0,Calcium (15g)
REC_17600,Fertilizer,Dolomite,100,g,0.0,0.0,0.0,"Calcium (22g), Magnesium (11g)"
REC_58286,Fertilizer,TSP (Triple Super Phosphate),100,g,0.0,46.0,0.0,Calcium (15g)
REC_49130,Fertilizer,Compost / Organic,100,g,1.5,1.0,1.5,Organic Carbon (20g)
REC_77133,Fertilizer,NPK_15-15-15,100,g,15.0,15.0,15.0,Sulfur (10g)
REC_25039,Fertilizer,MOP (Muriate of Potash),100,g,0.0,0.0,60.0,Chlorine (47g)
REC_32974,Fertilizer,Urea,100,g,46.0,0.0,0.0,None
REC_77420,Pesticide,Chlorpyrifos,100,g,4.0,8.8,0.0,"Chlorine (30g), Sulfur (9g)"
REC_74996,Pesticide,Chlorpyrifos,100,g,4.0,8.8,0.0,"Chlorine (30g), Sulfur (9g)"
REC_47497,Pesticide,Glyphosate,100,g,8.2,18.3,0.0,"Carbon, Organophosphorus"
REC_30433,Fertilizer,TSP (Triple Super Phosphate),100,g,0.0,46.0,0.0,Calcium (15g)
REC_81163,Fertilizer,Compost / Organic,100,g,1.5,1.0,1.5,Organic Carbon (20g)
REC_83875,Fertilizer,Urea,100,g,46.0,0.0,0.0,None
REC_34286,Pesticide,Captan,100,g,4.6,0.0,0.0,"Sulfur (10g), Chlorine (35g)"
REC_13046,Fertilizer,TSP (Triple Super Phosphate),100,g,0.0,46.0,0.0,Calcium (15g)
REC_60174,Fertilizer,Urea,100,g,46.0,0.0,0.0,None
REC_26410,Fertilizer,Dolomite,100,g,0.0,0.0,0.0,"Calcium (22g), Magnesium (11g)"
REC_71525,Pesticide,Chlorpyrifos,100,g,4.0,8.8,0.0,"Chlorine (30g), Sulfur (9g)"
REC_74344,Fertilizer,Dolomite,100,g,0.0,0.0,0.0,"Calcium (22g), Magnesium (11g)"
REC_42320,Fertilizer,Urea,100,g,46.0,0.0,0.0,None
REC_35599,Fertilizer,TSP (Triple Super Phosphate),100,g,0.0,46.0,0.0,Calcium (15g)
REC_64071,Fertilizer,MOP (Muriate of Potash),100,g,0.0,0.0,60.0,Chlorine (47g)
REC_81428,Fertilizer,Dolomite,100,g,0.0,0.0,0.0,"Calcium (22g), Magnesium (11g)"
REC_81554,Fertilizer,MOP (Muriate of Potash),100,g,0.0,0.0,60.0,Chlorine (47g)
REC_23028,Fertilizer,TSP (Triple Super Phosphate),100,g,0.0,46.0,0.0,Calcium (15g)
REC_22125,Pesticide,Mancozeb,100,g,0.0,0.0,0.0,"Manganese (16g), Zinc (2g), Sulfur"
REC_73626,Pesticide,Captan,100,g,4.6,0.0,0.0,"Sulfur (10g), Chlorine (35g)"
REC_27124,Fertilizer,NPK_15-15-15,100,g,15.0,15.0,15.0,Sulfur (10g)
REC_47236,Fertilizer,Dolomite,100,g,0.0,0.0,0.0,"Calcium (22g), Magnesium (11g)"
REC_96751,Pesticide,Chlorpyrifos,100,g,4.0,8.8,0.0,"Chlorine (30g), Sulfur (9g)"
REC_47625,Pesticide,Mancozeb,100,g,0.0,0.0,0.0,"Manganese (16g), Zinc (2g), Sulfur"
REC_49925,Fertilizer,Compost / Organic,100,g,1.5,1.0,1.5,Organic Carbon (20g)
REC_92709,Pesticide,Chlorpyrifos,100,g,4.0,8.8,0.0,"Chlorine (30g), Sulfur (9g)"
REC_36706,Pesticide,Mancozeb,100,g,0.0,0.0,0.0,"Manganese (16g), Zinc (2g), Sulfur"
REC_74384,Pesticide,Captan,100,g,4.6,0.0,0.0,"Sulfur (10g), Chlorine (35g)"
REC_21535,Pesticide,Chlorpyrifos,100,g,4.0,8.8,0.0,"Chlorine (30g), Sulfur (9g)"
REC_70070,Fertilizer,Compost / Organic,100,g,1.5,1.0,1.5,Organic Carbon (20g)
REC_90316,Fertilizer,Urea,100,g,46.0,0.0,0.0,None
REC_20608,Fertilizer,Dolomite,100,g,0.0,0.0,0.0,"Calcium (22g), Magnesium (11g)"
REC_63006,Fertilizer,Urea,100,g,46.0,0.0,0.0,None
REC_44565,Fertilizer,Dolomite,100,g,0.0,0.0,0.0,"Calcium (22g), Magnesium (11g)"
REC_72273,Pesticide,Chlorpyrifos,100,g,4.0,8.8,0.0,"Chlorine (30g), Sulfur (9g)"
REC_53937,Fertilizer,Dolomite,100,g,0.0,0.0,0.0,"Calcium (22g), Magnesium (11g)"
REC_47720,Fertilizer,NPK_15-15-15,100,g,15.0,15.0,15.0,Sulfur (10g)
REC_28558,Pesticide,Glyphosate,100,g,8.2,18.3,0.0,"Carbon, Organophosphorus"
REC_89404,Fertilizer,Compost / Organic,100,g,1.5,1.0,1.5,Organic Carbon (20g)
REC_44461,Fertilizer,MOP (Muriate of Potash),100,g,0.0,0.0,60.0,Chlorine (47g)
REC_99277,Pesticide,Chlorpyrifos,100,g,4.0,8.8,0.0,"Chlorine (30g), Sulfur (9g)"
REC_83248,Pesticide,Chlorpyrifos,100,g,4.0,8.8,0.0,"Chlorine (30g), Sulfur (9g)"
REC_79383,Pesticide,Imidacloprid,100,g,21.9,0.0,0.0,Chlorine (13g)
REC_76131,Fertilizer,NPK_15-15-15,100,g,15.0,15.0,15.0,Sulfur (10g)
REC_35213,Pesticide,Imidacloprid,100,g,21.9,0.0,0.0,Chlorine (13g)
REC_13075,Pesticide,Glyphosate,100,g,8.2,18.3,0.0,"Carbon, Organophosphorus"
REC_60101,Pesticide,Imidacloprid,100,g,21.9,0.0,0.0,Chlorine (13g)
REC_33466,Fertilizer,Dolomite,100,g,0.0,0.0,0.0,"Calcium (22g), Magnesium (11g)"
REC_44446,Fertilizer,Urea,100,g,46.0,0.0,0.0,None
REC_97341,Pesticide,Glyphosate,100,g,8.2,18.3,0.0,"Carbon, Organophosphorus"
REC_37785,Pesticide,Mancozeb,100,g,0.0,0.0,0.0,"Manganese (16g), Zinc (2g), Sulfur"
REC_43218,Fertilizer,TSP (Triple Super Phosphate),100,g,0.0,46.0,0.0,Calcium (15g)
REC_84941,Fertilizer,NPK_15-15-15,100,g,15.0,15.0,15.0,Sulfur (10g)
REC_32163,Pesticide,Captan,100,g,4.6,0.0,0.0,"Sulfur (10g), Chlorine (35g)"
REC_97471,Fertilizer,Urea,100,g,46.0,0.0,0.0,None
REC_84371,Fertilizer,Compost / Organic,100,g,1.5,1.0,1.5,Organic Carbon (20g)
REC_45722,Fertilizer,Dolomite,100,g,0.0,0.0,0.0,"Calcium (22g), Magnesium (11g)"
REC_57650,Fertilizer,MOP (Muriate of Potash),100,g,0.0,0.0,60.0,Chlorine (47g)
REC_10706,Pesticide,Imidacloprid,100,g,21.9,0.0,0.0,Chlorine (13g)
REC_71189,Pesticide,Glyphosate,100,g,8.2,18.3,0.0,"Carbon, Organophosphorus"
REC_38505,Fertilizer,MOP (Muriate of Potash),100,g,0.0,0.0,60.0,Chlorine (47g)
REC_45114,Pesticide,Imidacloprid,100,g,21.9,0.0,0.0,Chlorine (13g)
REC_32764,Fertilizer,Dolomite,100,g,0.0,0.0,0.0,"Calcium (22g), Magnesium (11g)"
REC_55407,Fertilizer,MOP (Muriate of Potash),100,g,0.0,0.0,60.0,Chlorine (47g)
REC_71734,Fertilizer,Urea,100,g,46.0,0.0,0.0,None
REC_80421,Pesticide,Captan,100,g,4.6,0.0,0.0,"Sulfur (10g), Chlorine (35g)"
REC_98777,Pesticide,Imidacloprid,100,g,21.9,0.0,0.0,Chlorine (13g)
REC_73390,Pesticide,Imidacloprid,100,g,21.9,0.0,0.0,Chlorine (13g)
REC_31716,Fertilizer,MOP (Muriate of Potash),100,g,0.0,0.0,60.0,Chlorine (47g)
REC_73581,Fertilizer,Compost / Organic,100,g,1.5,1.0,1.5,Organic Carbon (20g)
REC_47305,Pesticide,Glyphosate,100,g,8.2,18.3,0.0,"Carbon, Organophosphorus"
REC_45427,Pesticide,Chlorpyrifos,100,g,4.0,8.8,0.0,"Chlorine (30g), Sulfur (9g)"
REC_15383,Fertilizer,Compost / Organic,100,g,1.5,1.0,1.5,Organic Carbon (20g)
REC_16574,Pesticide,Chlorpyrifos,100,g,4.0,8.8,0.0,"Chlorine (30g), Sulfur (9g)"
REC_59367,Fertilizer,Compost / Organic,100,g,1.5,1.0,1.5,Organic Carbon (20g)
REC_51140,Fertilizer,Urea,100,g,46.0,0.0,0.0,None
REC_50568,Pesticide,Mancozeb,100,g,0.0,0.0,0.0,"Manganese (16g), Zinc (2g), Sulfur"
REC_28704,Pesticide,Chlorpyrifos,100,g,4.0,8.8,0.0,"Chlorine (30g), Sulfur (9g)"
REC_18501,Fertilizer,Compost / Organic,100,g,1.5,1.0,1.5,Organic Carbon (20g)
REC_75955,Fertilizer,Urea,100,g,46.0,0.0,0.0,None
REC_79972,Fertilizer,Compost / Organic,100,g,1.5,1.0,1.5,Organic Carbon (20g)
REC_90792,Fertilizer,Dolomite,100,g,0.0,0.0,0.0,"Calcium (22g), Magnesium (11g)"
REC_33516,Pesticide,Captan,100,g,4.6,0.0,0.0,"Sulfur (10g), Chlorine (35g)"
REC_42858,Pesticide,Captan,100,g,4.6,0.0,0.0,"Sulfur (10g), Chlorine (35g)"
REC_54512,Pesticide,Chlorpyrifos,100,g,4.0,8.8,0.0,"Chlorine (30g), Sulfur (9g)"
REC_82176,Fertilizer,Dolomite,100,g,0.0,0.0,0.0,"Calcium (22g), Magnesium (11g)"
REC_96714,Pesticide,Mancozeb,100,g,0.0,0.0,0.0,"Manganese (16g), Zinc (2g), Sulfur"
REC_29794,Pesticide,Chlorpyrifos,100,g,4.0,8.8,0.0,"Chlorine (30g), Sulfur (9g)"
REC_56328,Pesticide,Captan,100,g,4.6,0.0,0.0,"Sulfur (10g), Chlorine (35g)"
REC_35891,Fertilizer,Compost / Organic,100,g,1.5,1.0,1.5,Organic Carbon (20g)
REC_51684,Fertilizer,Compost / Organic,100,g,1.5,1.0,1.5,Organic Carbon (20g)
REC_66316,Pesticide,Imidacloprid,100,g,21.9,0.0,0.0,Chlorine (13g)
REC_66682,Pesticide,Glyphosate,100,g,8.2,18.3,0.0,"Carbon, Organophosphorus"
REC_12906,Fertilizer,Dolomite,100,g,0.0,0.0,0.0,"Calcium (22g), Magnesium (11g)"
REC_31147,Fertilizer,NPK_15-15-15,100,g,15.0,15.0,15.0,Sulfur (10g)
REC_90981,Fertilizer,Dolomite,100,g,0.0,0.0,0.0,"Calcium (22g), Magnesium (11g)"
REC_61695,Fertilizer,MOP (Muriate of Potash),100,g,0.0,0.0,60.0,Chlorine (47g)
REC_19065,Fertilizer,Urea,100,g,46.0,0.0,0.0,None
REC_68404,Pesticide,Mancozeb,100,g,0.0,0.0,0.0,"Manganese (16g), Zinc (2g), Sulfur"
REC_10586,Fertilizer,MOP (Muriate of Potash),100,g,0.0,0.0,60.0,Chlorine (47g)
REC_76669,Fertilizer,MOP (Muriate of Potash),100,g,0.0,0.0,60.0,Chlorine (47g)
REC_39008,Pesticide,Captan,100,g,4.6,0.0,0.0,"Sulfur (10g), Chlorine (35g)"
REC_63755,Pesticide,Chlorpyrifos,100,g,4.0,8.8,0.0,"Chlorine (30g), Sulfur (9g)"
REC_32762,Pesticide,Glyphosate,100,g,8.2,18.3,0.0,"Carbon, Organophosphorus"
REC_15123,Fertilizer,TSP (Triple Super Phosphate),100,g,0.0,46.0,0.0,Calcium (15g)
REC_18501,Fertilizer,Dolomite,100,g,0.0,0.0,0.0,"Calcium (22g), Magnesium (11g)"
REC_75891,Fertilizer,Dolomite,100,g,0.0,0.0,0.0,"Calcium (22g), Magnesium (11g)"
REC_44567,Fertilizer,Dolomite,100,g,0.0,0.0,0.0,"Calcium (22g), Magnesium (11g)"
REC_99332,Fertilizer,TSP (Triple Super Phosphate),100,g,0.0,46.0,0.0,Calcium (15g)
REC_46323,Fertilizer,MOP (Muriate of Potash),100,g,0.0,0.0,60.0,Chlorine (47g)
REC_61113,Pesticide,Captan,100,g,4.6,0.0,0.0,"Sulfur (10g), Chlorine (35g)"
REC_87545,Fertilizer,MOP (Muriate of Potash),100,g,0.0,0.0,60.0,Chlorine (47g)
REC_82574,Fertilizer,TSP (Triple Super Phosphate),100,g,0.0,46.0,0.0,Calcium (15g)
REC_61531,Fertilizer,NPK_15-15-15,100,g,15.0,15.0,15.0,Sulfur (10g)
REC_15257,Fertilizer,MOP (Muriate of Potash),100,g,0.0,0.0,60.0,Chlorine (47g)
REC_95950,Pesticide,Chlorpyrifos,100,g,4.0,8.8,0.0,"Chlorine (30g), Sulfur (9g)"
REC_34942,Fertilizer,Urea,100,g,46.0,0.0,0.0,None
REC_56304,Pesticide,Chlorpyrifos,100,g,4.0,8.8,0.0,"Chlorine (30g), Sulfur (9g)"
REC_58632,Fertilizer,NPK_15-15-15,100,g,15.0,15.0,15.0,Sulfur (10g)
REC_81662,Fertilizer,NPK_15-15-15,100,g,15.0,15.0,15.0,Sulfur (10g)
REC_93629,Fertilizer,Compost / Organic,100,g,1.5,1.0,1.5,Organic Carbon (20g)
REC_89271,Pesticide,Mancozeb,100,g,0.0,0.0,0.0,"Manganese (16g), Zinc (2g), Sulfur"
REC_61101,Pesticide,Imidacloprid,100,g,21.9,0.0,0.0,Chlorine (13g)
REC_17631,Fertilizer,TSP (Triple Super Phosphate),100,g,0.0,46.0,0.0,Calcium (15g)
REC_75061,Fertilizer,Urea,100,g,46.0,0.0,0.0,None
REC_57056,Pesticide,Glyphosate,100,g,8.2,18.3,0.0,"Carbon, Organophosphorus"
REC_81446,Fertilizer,TSP (Triple Super Phosphate),100,g,0.0,46.0,0.0,Calcium (15g)
REC_78858,Pesticide,Imidacloprid,100,g,21.9,0.0,0.0,Chlorine (13g)
REC_78308,Pesticide,Imidacloprid,100,g,21.9,0.0,0.0,Chlorine (13g)
REC_48493,Pesticide,Glyphosate,100,g,8.2,18.3,0.0,"Carbon, Organophosphorus"
REC_70802,Fertilizer,Urea,100,g,46.0,0.0,0.0,None
REC_68372,Fertilizer,MOP (Muriate of Potash),100,g,0.0,0.0,60.0,Chlorine (47g)
REC_21088,Pesticide,Captan,100,g,4.6,0.0,0.0,"Sulfur (10g), Chlorine (35g)"
REC_37892,Pesticide,Captan,100,g,4.6,0.0,0.0,"Sulfur (10g), Chlorine (35g)"
REC_15465,Fertilizer,Compost / Organic,100,g,1.5,1.0,1.5,Organic Carbon (20g)
REC_21902,Fertilizer,TSP (Triple Super Phosphate),100,g,0.0,46.0,0.0,Calcium (15g)
REC_61003,Fertilizer,Dolomite,100,g,0.0,0.0,0.0,"Calcium (22g), Magnesium (11g)"
REC_52129,Pesticide,Chlorpyrifos,100,g,4.0,8.8,0.0,"Chlorine (30g), Sulfur (9g)"
REC_39154,Fertilizer,TSP (Triple Super Phosphate),100,g,0.0,46.0,0.0,Calcium (15g)
REC_11219,Fertilizer,NPK_15-15-15,100,g,15.0,15.0,15.0,Sulfur (10g)
REC_28527,Pesticide,Imidacloprid,100,g,21.9,0.0,0.0,Chlorine (13g)
REC_46903,Fertilizer,MOP (Muriate of Potash),100,g,0.0,0.0,60.0,Chlorine (47g)
REC_69958,Fertilizer,Urea,100,g,46.0,0.0,0.0,None
REC_46912,Fertilizer,TSP (Triple Super Phosphate),100,g,0.0,46.0,0.0,Calcium (15g)
REC_83122,Fertilizer,Dolomite,100,g,0.0,0.0,0.0,"Calcium (22g), Magnesium (11g)"
REC_91665,Fertilizer,NPK_15-15-15,100,g,15.0,15.0,15.0,Sulfur (10g)
REC_52718,Pesticide,Captan,100,g,4.6,0.0,0.0,"Sulfur (10g), Chlorine (35g)"
REC_63778,Fertilizer,Dolomite,100,g,0.0,0.0,0.0,"Calcium (22g), Magnesium (11g)"
REC_12363,Fertilizer,Dolomite,100,g,0.0,0.0,0.0,"Calcium (22g), Magnesium (11g)"
REC_14068,Fertilizer,MOP (Muriate of Potash),100,g,0.0,0.0,60.0,Chlorine (47g)
REC_93344,Fertilizer,NPK_15-15-15,100,g,15.0,15.0,15.0,Sulfur (10g)
REC_75272,Fertilizer,MOP (Muriate of Potash),100,g,0.0,0.0,60.0,Chlorine (47g)
REC_61295,Fertilizer,Dolomite,100,g,0.0,0.0,0.0,"Calcium (22g), Magnesium (11g)"
REC_38041,Fertilizer,TSP (Triple Super Phosphate),100,g,0.0,46.0,0.0,Calcium (15g)
REC_20457,Pesticide,Imidacloprid,100,g,21.9,0.0,0.0,Chlorine (13g)
REC_34529,Pesticide,Chlorpyrifos,100,g,4.0,8.8,0.0,"Chlorine (30g), Sulfur (9g)"
REC_36394,Fertilizer,Dolomite,100,g,0.0,0.0,0.0,"Calcium (22g), Magnesium (11g)"
REC_40732,Fertilizer,Compost / Organic,100,g,1.5,1.0,1.5,Organic Carbon (20g)
REC_84787,Pesticide,Chlorpyrifos,100,g,4.0,8.8,0.0,"Chlorine (30g), Sulfur (9g)"
REC_15473,Fertilizer,Dolomite,100,g,0.0,0.0,0.0,"Calcium (22g), Magnesium (11g)"
REC_54596,Fertilizer,Compost / Organic,100,g,1.5,1.0,1.5,Organic Carbon (20g)
REC_25332,Pesticide,Imidacloprid,100,g,21.9,0.0,0.0,Chlorine (13g)
REC_87028,Fertilizer,MOP (Muriate of Potash),100,g,0.0,0.0,60.0,Chlorine (47g)
REC_45903,Fertilizer,Dolomite,100,g,0.0,0.0,0.0,"Calcium (22g), Magnesium (11g)"
REC_39499,Pesticide,Mancozeb,100,g,0.0,0.0,0.0,"Manganese (16g), Zinc (2g), Sulfur"
REC_93272,Pesticide,Captan,100,g,4.6,0.0,0.0,"Sulfur (10g), Chlorine (35g)"
REC_60093,Pesticide,Captan,100,g,4.6,0.0,0.0,"Sulfur (10g), Chlorine (35g)"
REC_62774,Fertilizer,Compost / Organic,100,g,1.5,1.0,1.5,Organic Carbon (20g)
REC_62761,Fertilizer,NPK_15-15-15,100,g,15.0,15.0,15.0,Sulfur (10g)
REC_15918,Fertilizer,NPK_15-15-15,100,g,15.0,15.0,15.0,Sulfur (10g)
REC_10591,Pesticide,Imidacloprid,100,g,21.9,0.0,0.0,Chlorine (13g)
REC_13140,Pesticide,Imidacloprid,100,g,21.9,0.0,0.0,Chlorine (13g)
REC_70500,Fertilizer,Urea,100,g,46.0,0.0,0.0,None
REC_87724,Pesticide,Chlorpyrifos,100,g,4.0,8.8,0.0,"Chlorine (30g), Sulfur (9g)"
REC_31070,Fertilizer,Compost / Organic,100,g,1.5,1.0,1.5,Organic Carbon (20g)
REC_98392,Fertilizer,Urea,100,g,46.0,0.0,0.0,None
REC_10982,Pesticide,Glyphosate,100,g,8.2,18.3,0.0,"Carbon, Organophosphorus"
REC_64244,Pesticide,Mancozeb,100,g,0.0,0.0,0.0,"Manganese (16g), Zinc (2g), Sulfur"
REC_27138,Fertilizer,MOP (Muriate of Potash),100,g,0.0,0.0,60.0,Chlorine (47g)
